id,title,organization,category,description,education,min_year,max_year,branch,skills,location,mode,deadline,prize,stipend,fee,url,source,last_verified,status
268,UNESCO Youth Volunteering Fellowship 2026,Smart India Hackathon,Volunteering,"Detailed description for UNESCO Youth Volunteering Fellowship 2026. Volunteer for community educational and digital literacy workshops. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Postgraduate,1,5,Science/B.Sc,"Leadership,Communication,Social Work",Bangalore,HYBRID,2026-09-09,N/A,N/A,0,https://unesco.org,https://unesco.org,2026-08-25,ACTIVE
269,Study Abroad in Germany: DAAD Scholarship - Season 14,IEEE,Study Abroad,"Detailed description for Study Abroad in Germany: DAAD Scholarship - Season 14. Postgraduate full-degree funding for engineering and science graduates. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Diploma,1,4,Electrical Engineering,"German Language,Research Methodology",Delhi,HYBRID,2026-11-15,N/A,N/A,0,https://daad.de,https://daad.de,2026-08-28,ACTIVE
270,Startup India Seed Fund Challenge - Season 14,NITI Aayog,Entrepreneurship,"Detailed description for Startup India Seed Fund Challenge - Season 14. Submit startup pitch to receive incubator grants and mentorship. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Graduate,2,4,Arts/Humanities,Business Strategy,Pune,HYBRID,2026-07-11,Up to Rs. 20 Lakhs funding,Up to Rs. 20 Lakhs funding,0,https://startupindia.gov.in,https://startupindia.gov.in,2026-08-25,EXPIRED
271,Adobe India Women in Tech Internship 2026,British Council,Internships,"Detailed description for Adobe India Women in Tech Internship 2026. Summer internship for female engineering students in product development. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Postgraduate,1,3,Biotechnology,Algorithms,Kolkata,OFFLINE,2026-11-12,"Stipend Rs. 1,00,000 / month","Stipend Rs. 1,00,000 / month",0,https://adobe.com,https://adobe.com,2026-08-25,ACTIVE
272,TCS CodeVita Coding Competition - Season 14,Tata Trusts,Competitions,"Detailed description for TCS CodeVita Coding Competition - Season 14. Global coding contest testing algorithmic problem-solving speed. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Diploma,1,5,Electrical Engineering,"Algorithms,Java",Mumbai,HYBRID,2026-12-12,"Prizes up to $20,000 + Job interview",N/A,0,https://tcscodevita.com,https://tcscodevita.com,2026-08-25,UPCOMING
273,UN Sustainable Development Goals Workshop - Season 14,Udemy,Workshops,"Detailed description for UN Sustainable Development Goals Workshop - Season 14. Five-day interactive virtual seminar on local social impact strategies. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Undergraduate,2,3,Civil Engineering,"Communication,Teamwork",Chennai,OFFLINE,2026-10-31,N/A,N/A,0,https://sdg.un.org,https://sdg.un.org,2026-08-25,ACTIVE
274,International Conference on AI & ML (ICML India) 2026,ISRO,Conferences,"Detailed description for International Conference on AI & ML (ICML India) 2026. Global research conference featuring top papers in AI/ML advancements. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Undergraduate,1,3,Electrical Engineering,"Research Methodology,Deep Learning,Machine Learning",Mumbai,OFFLINE,2026-09-07,N/A,N/A,"Rs. 2,000",https://icml.cc,https://icml.cc,2026-08-27,CLOSING_SOON
275,DRDO Young Scientist Lab Project - Season 14,Startup India,Research,"Detailed description for DRDO Young Scientist Lab Project - Season 14. Participate in defense robotics and computer vision project implementation. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Undergraduate,2,4,Law/LLB,"Python,Computer Vision,Machine Learning",Mumbai,HYBRID,2026-10-11,"Monthly stipend Rs. 31,000","Monthly stipend Rs. 31,000",0,https://drdo.gov.in,https://drdo.gov.in,2026-08-29,ACTIVE
276,GitHub Campus Expert Program - Season 14,UNESCO,Ambassador Programs,"Detailed description for GitHub Campus Expert Program - Season 14. Learn public speaking and tech organization skills supported by GitHub. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Diploma,2,3,Civil Engineering,Git,Kolkata,OFFLINE,2026-10-16,N/A,N/A,0,https://education.github.com,https://education.github.com,2026-08-29,ACTIVE
277,G20 Youth Summit Innovation Challenge 2026,Tata Trusts,Innovation Challenges,"Detailed description for G20 Youth Summit Innovation Challenge 2026. Propose tech blueprints addressing renewable energy distribution. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 12,1,3,Biotechnology,"Problem Solving,Business Strategy",Mumbai,OFFLINE,2026-08-26,"Certificate + Cash prize Rs. 50,000","Certificate + Cash prize Rs. 50,000",0,https://g20.org,https://g20.org,2026-08-26,EXPIRED
278,Stanford University Knight-Hennessy Scholars - Season 14,DAAD,Study Abroad,"Detailed description for Stanford University Knight-Hennessy Scholars - Season 14. Full funding for graduate degrees at Stanford University in any field. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 10,1,5,Electrical Engineering,"Leadership,Research Methodology",Kolkata,HYBRID,2026-08-02,N/A,N/A,0,https://knight-hennessy.stanford.edu,https://knight-hennessy.stanford.edu,2026-08-29,EXPIRED
279,L&T Build India Scholarship - Season 14,UNESCO,Scholarships,"Detailed description for L&T Build India Scholarship - Season 14. Sponsorship for M.Tech in Construction Technology at IIT Madras/Delhi. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Undergraduate,2,4,Biotechnology,CAD,Remote,ONLINE,2026-09-05,"Tuition sponsored + Stipend Rs. 15,000","Tuition sponsored + Stipend Rs. 15,000",0,https://lntecc.com,https://lntecc.com,2026-08-27,CLOSING_SOON
280,National Talent Search Examination (NTSE) 2026,CERN,Exams,"Detailed description for National Talent Search Examination (NTSE) 2026. National scholarship exam identifying academic talent in high school. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 10,1,4,Computer Science,"Mathematics,Problem Solving",Bangalore,ONLINE,2026-07-12,N/A,N/A,0,https://ncert.nic.in,https://ncert.nic.in,2026-08-27,EXPIRED
281,Smart India Hackathon - Season 15,Tata Trusts,Hackathons,"Detailed description for Smart India Hackathon - Season 15. National level digital product building competition solving government problems. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Diploma,2,3,All Branches,"Python,React",Kolkata,HYBRID,2026-10-30,"Rs. 1,00,000","Rs. 1,00,000",0,https://sih.gov.in,https://sih.gov.in,2026-08-29,ACTIVE
282,Google Summer of Code (GSoC) - Season 15,Startup India,Internships,"Detailed description for Google Summer of Code (GSoC) - Season 15. Global program matching students with open source organizations. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Diploma,1,4,Science/B.Sc,"JavaScript,Python,Git",Bangalore,ONLINE,2026-10-19,N/A,Stipend ($1500 - $3000),0,https://summerofcode.withgoogle.com,https://summerofcode.withgoogle.com,2026-08-26,ACTIVE
283,ISRO Fellowship Program 2026,Amazon,Fellowships,"Detailed description for ISRO Fellowship Program 2026. Research fellowship for postgraduate students in aerospace, remote sensing, and computing. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Postgraduate,1,4,Medicine/MBBS,"Academic Writing,Research Methodology,Python",Bangalore,ONLINE,2026-12-17,"Rs. 35,000 / month","Rs. 35,000 / month",0,https://isro.gov.in,https://isro.gov.in,2026-08-27,ACTIVE
284,Kaggle ML Competition: Indian Housing - Season 15,Coursera,Competitions,"Detailed description for Kaggle ML Competition: Indian Housing - Season 15. Solve machine learning regression challenges on public Indian dataset. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Graduate,1,3,All Branches,"Statistics,Python,Machine Learning",Chennai,OFFLINE,2026-07-24,"Prizes up to $10,000",N/A,0,https://kaggle.com,https://kaggle.com,2026-08-27,EXPIRED
285,Microsoft Learn Student Ambassador - Season 15,Ministry of Education,Ambassador Programs,"Detailed description for Microsoft Learn Student Ambassador - Season 15. Host workshops and build technical communities in your local college. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Diploma,2,5,Electrical Engineering,Leadership,Chennai,ONLINE,2026-11-03,N/A,N/A,0,https://mvp.microsoft.com,https://mvp.microsoft.com,2026-08-25,ACTIVE
286,AWS Cloud Practitioner Certification Scholarship 2026,DRDO,Certifications,"Detailed description for AWS Cloud Practitioner Certification Scholarship 2026. Voucher scholarship providing 100% exam fee discount for students. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Undergraduate,1,3,Medicine/MBBS,AWS,Kolkata,ONLINE,2026-11-06,N/A,N/A,0,https://aws.amazon.com,https://aws.amazon.com,2026-08-29,ACTIVE
287,NITI Aayog Internship Scheme - Season 15,CERN,Internships,"Detailed description for NITI Aayog Internship Scheme - Season 15. Work on public policy research and analysis under central government experts. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 12,2,3,Arts/Humanities,"Research Methodology,Data Analytics",Mumbai,ONLINE,2026-12-11,N/A,N/A,0,https://niti.gov.in,https://niti.gov.in,2026-08-26,ACTIVE
288,UNESCO Youth Volunteering Fellowship - Season 15,ACM,Volunteering,"Detailed description for UNESCO Youth Volunteering Fellowship - Season 15. Volunteer for community educational and digital literacy workshops. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Diploma,2,3,Electronics & Communication,Social Work,Bangalore,HYBRID,2026-11-24,N/A,N/A,0,https://unesco.org,https://unesco.org,2026-08-26,ACTIVE
289,Study Abroad in Germany: DAAD Scholarship 2026,IIT Bombay,Study Abroad,"Detailed description for Study Abroad in Germany: DAAD Scholarship 2026. Postgraduate full-degree funding for engineering and science graduates. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Undergraduate,2,4,Computer Science,"German Language,Research Methodology",Chennai,ONLINE,2026-12-16,N/A,N/A,0,https://daad.de,https://daad.de,2026-08-26,ACTIVE
290,Startup India Seed Fund Challenge - Season 15,Coursera,Entrepreneurship,"Detailed description for Startup India Seed Fund Challenge - Season 15. Submit startup pitch to receive incubator grants and mentorship. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 12,1,5,All Branches,Financial Accounting,Kolkata,HYBRID,2026-09-16,Up to Rs. 20 Lakhs funding,Up to Rs. 20 Lakhs funding,0,https://startupindia.gov.in,https://startupindia.gov.in,2026-08-25,ACTIVE
